year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2008,13,157375,203885,3620476,3617140,24133,11.9,22238,11,573344,229777,343567,6.4,15.9,566671,197189,369482,5.5,15.7,6673,0.2,31.4,0,15827,15838,102339
2008,15,23717,30128,514531,513837,2689,8.9,2602,8.6,65104,22223,42881,4.3,12.7,63716,17302,46414,3.4,12.4,1388,0.3,24.8,0,1847,1849,11532
2008,16,33945,40649,535489,539087,4850,11.9,4694,11.5,75885,29055,46830,5.4,14.1,83081,26370,56711,4.9,15.4,-7196,-1.3,28.2,0,3318,3333,19039
2008,17,226514,286653,5445625,5384046,28500,10,26448,9.3,784177,262969,521208,4.9,14.6,661019,192868,468151,3.6,12.3,123158,2.3,24.6,0,17559,17584,110403
2008,18,103458,137213,2610538,2615628,12301,9,11995,8.7,333708,109637,224071,4.2,12.8,343888,99837,244051,3.8,13.1,-10180,-0.3,25.6,0,8371,8374,60064
2008,19,57371,74301,1305352,1294321,6104,8.2,5908,8,162730,46812,115918,3.6,12.6,140667,39818,100849,3.1,10.9,22063,1.7,21.8,0,3945,3948,22999
2008,20,54540,69315,1164818,1153430,6320,9.1,5826,8.4,155448,47419,108029,4.1,13.5,132671,39231,93440,3.4,11.5,22777,2,23,0,4079,4083,25341
2008,21,64390,84928,1553323,1541639,7540,8.9,7314,8.6,223130,85768,137362,5.6,14.5,199761,58822,140939,3.8,13,23369,1.5,26,0,5245,5260,39214
2008,22,74463,95650,1639290,1629772,9297,9.8,7724,8.1,239231,78226,161005,4.8,14.7,220196,61483,158713,3.8,13.5,19035,1.2,27,0,5604,5607,40881
2008,23,29818,36453,501096,498135,3469,9.5,3577,9.8,64704,20837,43867,4.2,13,58782,19474,39308,3.9,11.8,5922,1.2,23.6,0,2362,2363,12756
2008,24,99512,124979,2216349,2208003,12209,9.8,12017,9.6,313126,105259,207867,4.8,14.2,296434,96296,200138,4.4,13.4,16692,0.8,26.8,0,8261,8267,51635
2008,25,125940,157417,3069439,3059151,14093,9,13769,8.8,394435,130541,263894,4.3,12.9,373859,107873,265986,3.5,12.2,20576,0.7,24.4,0,9361,9362,57170
2008,26,159766,205229,3614936,3625301,18970,9.2,20189,9.8,509116,180795,328321,5,14,529846,171559,358287,4.7,14.6,-20730,-0.6,28,0,13996,14031,113506
2008,27,103933,131288,2516747,2517548,12347,9.4,12170,9.3,326381,115541,210840,4.6,13,327983,89085,238898,3.5,13,-1602,0,26,0,7894,7896,54139
2008,28,43035,56200,941160,935607,5366,9.6,4946,8.8,129829,42641,87188,4.6,13.9,118723,36648,82075,3.9,12.7,11106,1.2,25.4,0,3767,3768,23111
2008,29,106720,138276,2468080,2452162,13371,9.7,12982,9.4,342140,121905,220235,5,14,310304,84171,226133,3.4,12.7,31836,1.3,25.4,0,9328,9336,51347
2008,30,27792,32458,356555,352849,3505,10.8,3180,9.8,52324,17364,34960,4.9,14.8,44912,14716,30196,4.2,12.7,7412,2.1,25.4,0,2150,2152,10279
2008,31,37467,47090,798228,794079,4118,8.8,3765,8,104744,32907,71837,4.1,13.2,96446,24323,72123,3.1,12.1,8298,1.1,24.2,0,2513,2513,13956
2008,32,42952,54299,1152991,1166838,7673,14.2,6837,12.7,177997,73980,104017,6.3,15.3,205691,56422,149269,4.8,17.6,-27694,-2.3,30.6,0,5140,5147,35134
2008,33,28565,34921,581231,570408,3251,9.3,3272,9.4,91029,28588,62441,5,16,69382,19002,50380,3.3,12.2,21647,3.8,24.4,0,2285,2286,12191
2008,34,178769,213286,3613021,3611772,21852,10.2,22223,10.4,513989,190173,323816,5.3,14.2,511491,157381,354110,4.4,14.2,2498,0,28.4,0,16075,16089,92558
2008,35,33434,41824,638447,635396,4388,10.5,3974,9.5,95071,35380,59691,5.6,15,88969,25971,62998,4.1,14,6102,1,28,0,2740,2741,16765
2008,36,389295,461798,7625387,7554581,49839,10.9,43955,9.6,1087029,389779,697250,5.2,14.4,945418,304836,640582,4,12.5,141611,1.9,25,0,31791,31836,196343
2008,37,156461,204333,3582844,3564766,21338,10.5,18713,9.2,508264,182847,325417,5.1,14.3,472108,137177,334931,3.8,13.2,36156,1.1,26.4,0,13506,13531,84991
2008,38,15704,19275,293487,290123,1684,8.8,1401,7.3,39028,11143,27885,3.8,13.5,32301,8681,23620,3,11.1,6727,2.4,22.2,0,929,931,6858
2008,39,179209,241853,4715293,4729480,19929,8.2,21412,8.8,600579,206401,394178,4.4,12.7,628953,197547,431406,4.2,13.3,-28374,-0.6,25.4,0,14400,14429,106697
2008,40,65276,82984,1318490,1303599,8511,10.3,7157,8.7,198065,69189,128876,5.3,15.2,168283,48119,120164,3.7,12.9,29782,2.3,25.8,0,5183,5192,30666
2008,41,81599,100461,1473268,1467173,10823,10.8,9755,9.8,201822,68135,133687,4.6,13.8,189631,56030,133601,3.8,12.9,12191,0.9,25.8,0,6938,6940,37828
2008,42,213176,277621,5231863,5192051,24575,8.9,21951,7.9,680098,225487,454611,4.3,13.1,600475,170381,430094,3.3,11.6,79623,1.5,23.2,0,15121,15138,99893
2008,44,22775,26583,435594,437349,2443,9.1,2692,10.1,54657,21238,33419,4.9,12.5,58166,15894,42272,3.6,13.3,-3509,-0.8,25,0,1775,1777,9430
2008,45,74452,97154,1646369,1636862,9699,10,8945,9.2,235133,76753,158380,4.7,14.4,216118,57984,158134,3.5,13.2,19015,1.2,26.4,0,6506,6510,37788
2008,46,19153,22996,331735,326294,2185,9.5,1916,8.4,46032,15576,30456,4.8,14.1,35150,11506,23644,3.5,10.8,10882,3.3,21.6,0,1360,1364,7540
2008,47,93094,126432,2485231,2478082,13042,10.4,11156,8.9,362698,131254,231444,5.3,14.6,348400,89861,258539,3.6,14.1,14298,0.5,28.2,0,8262,8274,59292
2008,48,352462,474307,9083810,8960271,53790,11.5,43439,9.3,1528537,564321,964216,6.3,17.1,1281461,391237,890224,4.4,14.3,247076,2.8,28.6,0,31198,31288,233904
2008,49,51292,61940,1099944,1089904,8111,13.2,7035,11.4,180356,56715,123641,5.2,16.5,160276,53734,106542,4.9,14.7,20080,1.8,29.4,0,4919,4921,32742
2008,50,16857,19608,272574,270929,1724,8.8,1801,9.2,32871,11833,21038,4.4,12.1,29581,9336,20245,3.4,10.9,3290,1.2,21.8,0,1167,1167,6398
2008,51,137392,179167,3144965,3138202,18346,10.3,17198,9.6,457482,154088,303394,4.9,14.6,443956,129704,314252,4.1,14.1,13526,0.5,28.2,0,11719,11747,64120
2008,53,131990,162537,2510431,2490976,18980,11.8,16293,10.1,361250,116939,244311,4.7,14.5,322339,101205,221134,4.1,12.9,38911,1.6,25.8,0,11414,11417,64943
2008,54,28335,36906,579591,576985,2942,8,3115,8.4,75150,22237,52913,3.9,13,69938,18945,50993,3.3,12.1,5212,0.9,24.2,0,2296,2296,11841
2008,55,101772,130290,2486003,2476303,11023,8.5,11024,8.5,292680,92929,199751,3.8,11.8,273279,78924,194355,3.2,11,19401,0.8,22,0,7453,7504,48839
2008,56,15787,18368,217027,212960,2065,11.3,1786,9.8,38167,13141,25026,6.2,17.9,30032,9552,20480,4.5,14.1,8135,3.8,28.2,0,1183,1184,5696
2009,01,70162,93377,1603698,1649880,7519,8,9425,10,175023,65304,109719,4,10.6,267387,65259,202128,4,16.2,-92364,-5.6,21.2,0,6704,6723,36116
2009,02,13338,16708,249014,246886,1716,10.2,1793,10.7,39328,12482,26846,5.1,15.9,35072,10636,24436,4.3,14.2,4256,1.7,28.4,0,1019,1039,5174
2009,04,89209,117975,2094631,2190657,12483,10.4,16725,13.9,271284,114252,157032,5.2,12.4,463336,148847,314489,6.8,21.2,-192052,-8.8,24.8,0,11454,11496,68743
2009,05,45818,59583,967448,992135,5128,8.6,5798,9.7,107583,41703,65880,4.2,10.8,156958,42965,113993,4.3,15.8,-49375,-5,21.6,0,4122,4134,23510
2009,06,603592,760096,12756655,13152313,77068,10,90213,11.7,1572792,617777,955015,4.7,12,2364109,650592,1713517,4.9,18,-791317,-6,24,0,62297,62503,369291
2009,08,107011,132203,1968346,2015038,13980,10.5,16450,12.3,259587,100849,158738,5,12.9,352970,107228,245742,5.3,17.5,-93383,-4.6,25.8,0,10587,10604,63864
2009,09,65542,81635,1468489,1507128,6257,7.6,7969,9.6,153572,52952,100620,3.5,10.2,230849,56524,174325,3.8,15.3,-77277,-5.1,20.4,0,5128,5150,30772
2009,10,17272,21873,369161,375756,2000,9.1,2362,10.7,45473,20950,24523,5.6,12.1,58662,15751,42911,4.2,15.6,-13189,-3.5,24.2,0,1457,1459,7739
2009,11,15523,19694,476547,474864,1836,9.3,1713,8.7,60365,18703,41662,3.9,12.7,56999,13643,43356,2.9,12,3366,0.7,24,0,936,939,5809
2009,12,339120,426736,6449422,6675773,48630,11.2,61236,14.1,845567,366334,479233,5.5,12.7,1298269,362522,935747,5.4,19.4,-452702,-6.7,25.4,0,42645,42873,217397
2009,13,149668,195693,3381149,3484607,19402,9.7,24941,12.5,430972,183760,247212,5.3,12.4,637887,182777,455110,5.2,18.3,-206915,-5.9,24.8,0,17251,17357,110720
2009,15,23197,29631,484394,497508,2413,8.1,2722,9.1,50411,19860,30551,4,10.1,76638,18661,57977,3.8,15.4,-26227,-5.3,20.2,0,1848,1852,10453
2009,16,31896,38562,497009,514604,3623,9.2,5315,13.4,57125,23916,33209,4.6,11.1,92314,25244,67070,4.9,17.9,-35189,-6.8,22.2,0,3463,3463,16011
2009,17,219962,279176,5104199,5258092,24157,8.6,29069,10.3,543851,204167,339684,3.9,10.3,851639,217824,633815,4.1,16.2,-307788,-5.9,20.6,0,18307,18358,115899
2009,18,100048,133404,2442532,2517770,10175,7.5,12758,9.5,268393,91730,176663,3.6,10.7,418868,99904,318964,4,16.6,-150475,-5.9,21.4,0,8376,8449,50973
2009,19,56255,73156,1271836,1285871,5203,7.1,5908,8,140588,44560,96028,3.5,10.9,168658,37308,131350,2.9,13.1,-28070,-2.2,21.8,0,3982,3986,24510
2009,20,53274,67992,1128170,1143428,5245,7.7,6080,8.9,126054,41895,84159,3.7,11,156570,37779,118791,3.3,13.7,-30516,-2.7,22,0,4163,4171,24629
2009,21,62735,83313,1473461,1507615,6671,8,7578,9,164059,60790,103269,4,10.9,232367,54014,178353,3.6,15.4,-68308,-4.5,21.8,0,5205,5229,30803
2009,22,73649,94936,1621151,1626084,7926,8.3,8085,8.5,211697,71686,140011,4.4,13,221563,60317,161246,3.7,13.6,-9866,-0.6,26,0,5698,5699,34714
2009,23,28598,35206,479794,489262,2819,7.9,3763,10.5,50294,17513,32781,3.6,10.3,69229,17675,51554,3.6,14.1,-18935,-3.8,20.6,0,2378,2379,11482
2009,24,95892,121538,2115235,2158142,10545,8.6,12771,10.4,244918,86147,158771,4,11.3,330731,90153,240578,4.2,15.3,-85813,-4,22.6,0,8212,8245,46629
2009,25,121876,153232,2944561,2995655,12166,7.9,14787,9.5,307913,105364,202549,3.5,10.3,410102,106166,303936,3.5,13.7,-102189,-3.4,20.6,0,9322,9378,55799
2009,26,153290,197404,3362798,3478306,15710,7.8,21855,10.9,401250,144970,256280,4.2,11.5,632265,164632,467633,4.7,18.2,-231015,-6.7,23,0,13799,13854,98250
2009,27,100846,128178,2380156,2442668,10732,8.3,12828,9.9,265337,89141,176196,3.6,10.9,390363,88814,301549,3.6,16,-125026,-5.1,21.8,0,7764,7804,52176
2009,28,41861,55013,896676,916080,4471,8.1,5237,9.4,104632,45076,59556,4.9,11.4,143440,38165,105275,4.2,15.7,-38808,-4.3,22.8,0,3749,3767,22065
2009,29,103325,134648,2349621,2401047,11423,8.4,14007,10.3,266831,93957,172874,3.9,11.1,369683,104372,265311,4.3,15.4,-102852,-4.3,22.2,0,9675,9693,59326
2009,30,26670,31254,337808,346462,2763,8.7,3687,11.6,39097,12305,26792,3.6,11.3,56404,15132,41272,4.4,16.3,-17307,-5,22.6,0,2267,2267,8893
2009,31,37043,46618,776246,786544,3631,7.8,3811,8.2,85055,29063,55992,3.7,10.8,105651,29951,75700,3.8,13.4,-20596,-2.6,21.6,0,2462,2469,14972
2009,32,41072,52478,1038262,1091256,6517,12.3,7632,14.4,138710,59324,79386,5.4,12.7,244698,57168,187530,5.2,22.4,-105988,-9.7,25.4,0,5413,5445,35587
2009,33,27521,33799,555042,567450,2765,8.1,3579,10.4,58670,18977,39693,3.3,10.3,83486,21416,62070,3.8,14.7,-24816,-4.4,20.6,0,2326,2331,11749
2009,34,171218,205730,3396538,3492410,18642,8.9,24053,11.5,392503,143706,248797,4.1,11.2,584246,160696,423550,4.6,16.7,-191743,-5.5,22.4,0,16514,16552,93382
2009,35,32272,40705,609261,621597,3562,8.7,4304,10.5,74155,25829,48326,4.2,11.9,98826,26660,72166,4.3,15.9,-24671,-4,23.8,0,2997,3001,15604
2009,36,383366,456158,7335110,7462859,45488,9.9,48469,10.6,835241,307453,527788,4.1,11.2,1090738,290803,799935,3.9,14.6,-255497,-3.4,22.4,0,33153,33219,176848
2009,37,149439,197716,3349957,3449936,17508,8.7,21888,10.9,366708,148087,218621,4.3,10.6,566667,143616,423051,4.2,16.4,-199959,-5.8,21.2,0,15069,15121,80082
2009,38,15624,19170,290324,291350,1505,7.8,1508,7.9,35069,11912,23157,4.1,12,37120,11345,25775,3.9,12.7,-2051,-0.7,24,0,957,958,7038
2009,39,172788,234803,4445606,4564712,17359,7.3,22159,9.3,486259,181103,305156,4,10.7,724471,187003,537468,4.1,15.9,-238212,-5.2,21.4,0,14307,14499,100080
2009,40,64651,82358,1279839,1295431,7298,8.9,7376,8.9,159069,57140,101929,4.4,12.3,190252,58167,132085,4.5,14.7,-31183,-2.4,24.6,0,5236,5245,35080
2009,41,77779,96649,1362082,1414710,8699,8.8,11408,11.6,151535,54402,97133,3.8,10.7,256791,61250,195541,4.3,18.2,-105256,-7.5,21.4,0,7722,7734,34388
2009,42,208835,273060,5025909,5112881,20912,7.6,23435,8.5,526723,177554,349169,3.5,10.3,700668,190880,509788,3.7,13.7,-173945,-3.4,20.6,0,15000,15143,97546
2009,44,21652,25369,410186,420374,1978,7.6,2895,11.2,44905,14222,30683,3.4,10.7,65281,19742,45539,4.7,15.5,-20376,-4.8,21.4,0,1875,1876,12364
2009,45,71286,93904,1533925,1584474,8234,8.6,10485,11,173890,74027,99863,4.7,11,274988,70560,204428,4.5,17.4,-101098,-6.4,22,0,7269,7352,39164
2009,46,18901,22752,325712,328010,1906,8.3,1994,8.7,38404,13765,24639,4.2,11.7,42999,11923,31076,3.6,13.1,-4595,-1.4,23.4,0,1330,1330,7702
2009,47,89911,123069,2306275,2386233,10414,8.4,12494,10.1,255765,95798,159967,4,10.7,415681,98936,316745,4.1,17.4,-159916,-6.7,21.4,0,8676,8719,58061
2009,48,348661,471556,8787033,8908457,47938,10.2,46739,9.9,1212710,478943,733767,5.4,13.6,1455558,392950,1062608,4.4,16.3,-242848,-2.7,27.2,0,31994,32203,213008
2009,49,48715,59643,1046541,1070249,6838,11.3,8466,14,141777,50969,90808,4.8,13.2,189193,56130,133063,5.2,17.7,-47416,-4.5,26.4,0,5711,5714,32281
2009,50,16258,19070,263830,267430,1527,7.9,1893,9.8,28473,11153,17320,4.2,10.6,35673,10115,25558,3.8,13.3,-7200,-2.7,21.2,0,1175,1181,5266
2009,51,133184,175757,3014449,3068091,16294,9.2,18132,10.2,369334,147830,221504,4.8,12,476619,126001,350618,4.1,15.5,-107285,-3.5,24,0,12110,12138,66668
2009,53,126072,156869,2373208,2434700,15081,9.5,19196,12,309935,100028,209907,4.1,12.7,432919,109870,323049,4.5,17.8,-122984,-5.1,25.4,0,12846,12865,63786
2009,54,27556,36314,570262,573846,2651,7.3,3038,8.3,67045,22253,44792,3.9,11.7,74212,17025,57187,3,12.9,-7167,-1.2,23.4,0,2159,2161,10657
2009,55,98835,127318,2356603,2413196,9495,7.4,11599,9,220848,73841,147007,3.1,9.2,334033,84741,249292,3.5,13.8,-113185,-4.6,18.4,0,7519,7535,46369
2009,56,15567,18185,207779,211114,1772,9.7,1831,10,28214,9117,19097,4.3,13.4,34884,9584,25300,4.5,16.5,-6670,-3.1,26.8,0,1255,1256,5876
2010,01,68309,91611,1557097,1575651,7236,7.9,8278,9,176923,61672,115251,3.9,11.2,214030,63404,150626,4,13.6,-37107,-2.4,22.4,0,5861,5891,40694
2010,02,13381,16841,251097,249695,1648,9.8,1448,8.6,34135,9272,24863,3.7,13.7,31331,7519,23812,3,12.5,2804,1.2,25,0,841,849,4196
2010,04,86469,115033,2033318,2056376,12266,10.6,13916,12,292738,123771,168967,6,14.2,338854,101831,237023,5,16.5,-46116,-2.3,28.4,0,9288,9345,54758
2010,05,45330,59242,959008,959779,4956,8.4,5061,8.5,116691,43056,73635,4.5,12.2,118234,32560,85674,3.4,12.3,-1543,-0.1,24.4,0,3479,3482,21039
2010,06,591475,747282,12292764,12463214,74886,10,80810,10.8,1554612,581224,973388,4.7,12.5,1895513,580226,1315287,4.7,15.2,-340901,-2.7,25,0,54251,54411,339689
2010,08,105043,130161,1920786,1940711,14136,10.8,15187,11.6,264158,101267,162891,5.2,13.6,304007,91109,212898,4.7,15.7,-39849,-2.1,27.2,0,9340,9352,50323
2010,09,64300,80366,1436886,1448532,6315,7.8,7009,8.7,155154,51596,103558,3.6,10.7,178446,47389,131057,3.3,12.3,-23292,-1.6,21.4,0,4509,4515,28282
2010,10,17005,21470,358148,362546,1905,8.8,2151,10,40689,15812,24877,4.4,11.2,49485,14943,34542,4.1,13.6,-8796,-2.4,22.4,0,1293,1293,6802
2010,11,15585,19921,475721,475054,1948,9.9,1618,8.2,57839,19764,38075,4.2,12.2,56504,13527,42977,2.8,11.9,1335,0.3,23.8,0,879,880,5860
2010,12,336332,423077,6391195,6402324,50482,11.9,51611,12.2,971182,394858,576324,6.2,15.2,993440,325938,667502,5.1,15.5,-22258,-0.3,30.4,0,34729,34794,190846
2010,13,146487,192051,3308877,3334780,18983,9.8,21224,11,425651,163902,261749,4.9,12.8,477459,148651,328808,4.5,14.3,-51808,-1.5,25.6,0,13860,13897,86003
2010,15,22764,29173,474458,478938,2321,7.9,2596,8.9,55899,21209,34690,4.4,11.7,64859,19619,45240,4.1,13.5,-8960,-1.8,23.4,0,1644,1645,11002
2010,16,31109,37767,487490,491316,3733,9.8,4318,11.3,65490,23135,42355,4.7,13.3,73142,20022,53120,4.1,14.9,-7652,-1.6,26.6,0,2761,2772,12104
2010,17,216836,275846,4949835,5014064,24500,8.9,25964,9.4,550144,196508,353636,3.9,11,678602,191358,487244,3.8,13.5,-128458,-2.5,22,0,15636,15687,104173
2010,18,98223,131554,2385123,2407414,9967,7.5,11004,8.3,269792,82856,186936,3.4,11.2,314374,85078,229296,3.5,13.1,-44582,-1.9,22.4,0,7121,7136,52199
2010,19,55740,72787,1246640,1256675,5189,7.1,5224,7.2,128646,39343,89303,3.1,10.2,148716,39006,109710,3.1,11.8,-20070,-1.6,20.4,0,3324,3330,24860
2010,20,52476,67257,1099879,1112150,5150,7.6,5507,8.2,119572,39340,80232,3.5,10.8,144114,40209,103905,3.6,13,-24542,-2.2,21.6,0,3639,3651,21631
2010,21,61703,82367,1445997,1455388,6557,7.9,7015,8.5,170731,62695,108036,4.3,11.7,189513,51005,138508,3.5,13,-18782,-1.3,23.4,0,4595,4604,31448
2010,22,73129,94735,1579849,1597064,7837,8.3,7619,8.1,185639,66495,119144,4.2,11.6,220068,54274,165794,3.4,13.8,-34429,-2.2,23.2,0,5180,5194,34842
2010,23,28322,35009,471330,474718,3044,8.7,3098,8.8,51543,19651,31892,4.1,10.9,58319,16923,41396,3.6,12.3,-6776,-1.4,21.8,0,1854,1854,9039
2010,24,94482,119965,2069531,2090295,10560,8.8,11543,9.6,246874,83263,163611,4,11.8,288401,78165,210236,3.7,13.8,-41527,-2,23.6,0,6976,7003,40165
2010,25,120173,151804,2895791,2909517,12824,8.4,13164,8.7,330408,109569,220839,3.8,11.4,357859,89991,267868,3.1,12.3,-27451,-0.9,22.8,0,8183,8215,50162
2010,26,149650,193215,3272283,3308320,15361,7.9,18291,9.4,400712,130494,270218,3.9,12.1,472788,136640,336148,4.1,14.3,-72076,-2.2,24.2,0,11572,11583,78427
2010,27,99643,127073,2353517,2362890,10649,8.4,11055,8.7,270198,95094,175104,4,11.4,288945,86362,202583,3.7,12.2,-18747,-0.8,22.8,0,6568,6569,42835
2010,28,41317,54554,874362,882239,4407,8.1,4596,8.4,96315,34658,61657,3.9,10.9,112068,28934,83134,3.3,12.7,-15753,-1.8,21.8,0,3209,3216,18548
2010,29,101878,133147,2285242,2310166,12186,9.1,12479,9.4,259439,92617,166822,4,11.2,309287,79042,230245,3.4,13.4,-49848,-2.2,22.4,0,8379,8403,47758
2010,30,26282,30891,334397,335519,2804,9,3035,9.8,41419,15389,26030,4.6,12.3,43663,11351,32312,3.4,13,-2244,-0.7,24.6,0,1853,1853,7397
2010,31,36994,46715,766047,769497,3674,7.9,3409,7.3,80224,27158,53066,3.5,10.4,87123,19562,67561,2.5,11.3,-6899,-0.9,20.8,0,2092,2105,11677
2010,32,40049,51504,997171,1013982,6350,12.3,6770,13.1,146553,68698,77855,6.8,14.5,180175,49641,130534,4.9,17.8,-33622,-3.3,29,0,4669,4676,32802
2010,33,27162,33438,554692,553824,2809,8.4,2944,8.8,69971,22391,47580,4,12.6,68234,17976,50258,3.2,12.3,1737,0.3,24.6,0,1924,1930,10615
2010,34,167736,201598,3327623,3352898,18711,9.2,21516,10.6,401591,144497,257094,4.3,12,452143,146853,305290,4.4,13.5,-50552,-1.5,24,0,13922,13952,81792
2010,35,31456,39840,594516,600779,3349,8.3,3992,9.9,70913,24024,46889,4,11.8,83438,21523,61915,3.6,13.9,-12525,-2.1,23.6,0,2628,2629,13648
2010,36,384271,457218,7258443,7283366,47571,10.4,44876,9.8,886924,328215,558709,4.5,12.2,936769,290714,646055,4,12.9,-49845,-0.7,24.4,0,30381,30422,174791
2010,37,147065,195119,3252301,3288940,18243,9.3,19561,10,402837,153690,249147,4.7,12.2,476115,134134,341981,4.1,14.5,-73278,-2.3,24.4,0,12322,12368,71388
2010,38,15814,19404,292423,290680,1584,8.2,1308,6.8,34790,10719,24071,3.7,12,31304,7710,23594,2.7,10.8,3486,1.2,21.6,0,784,784,3998
2010,39,168776,230640,4330787,4373318,17044,7.4,19230,8.3,479119,166757,312362,3.8,11,564181,145983,418198,3.3,12.9,-85062,-1.9,22,0,11890,11915,86081
2010,40,63978,81768,1231819,1251827,6874,8.4,7061,8.6,142414,58138,84276,4.6,11.4,182432,49877,132555,4,14.6,-40018,-3.2,22.8,0,4800,4816,30769
2010,41,76540,95661,1345119,1349219,9212,9.6,9585,10,177615,59281,118334,4.4,13.2,185814,52576,133238,3.9,13.8,-8199,-0.6,26.4,0,6188,6219,34799
2010,42,206047,270631,4937013,4969707,20746,7.7,21591,8,555877,193819,362058,3.9,11.2,621265,182054,439211,3.7,12.5,-65388,-1.3,22.4,0,13440,13456,103895
2010,44,21240,25045,395613,401793,2197,8.7,2382,9.5,42501,16896,25605,4.2,10.6,54861,13335,41526,3.3,13.7,-12360,-3.1,21.2,0,1550,1550,8554
2010,45,69779,92474,1487337,1502711,8144,8.8,9065,9.8,182885,72804,110081,4.8,12.2,213634,55154,158480,3.7,14.2,-30749,-2,24.4,0,6080,6125,34737
2010,46,18888,22818,321024,322349,1870,8.2,1735,7.6,36530,13077,23453,4.1,11.3,39180,10753,28427,3.3,12.2,-2650,-0.9,22.6,0,1109,1109,7094
2010,47,88094,121225,2252614,2271366,10128,8.3,10980,9,271240,93997,177243,4.1,11.9,308745,86353,222392,3.8,13.6,-37505,-1.7,23.8,0,7468,7494,51605
2010,48,348248,472374,8654857,8701186,47216,10,43204,9.2,1206669,479146,727523,5.5,13.9,1299328,375722,923606,4.3,14.9,-92659,-1,27.8,0,29270,29348,214455
2010,49,48045,58940,1006560,1024126,6933,11.7,7209,12.2,129724,51952,77772,5.1,12.7,164856,47369,117487,4.6,16.1,-35132,-3.4,25.4,0,4662,4684,30049
2010,50,16094,18929,261242,262339,1482,7.8,1570,8.3,25774,8709,17065,3.3,9.8,27968,7394,20574,2.8,10.7,-2194,-0.9,19.6,0,961,967,4784
2010,51,131474,174051,2955556,2972940,15688,9,16266,9.3,376263,134071,242192,4.5,12.7,411031,125844,285187,4.2,13.8,-34768,-1.1,25.4,0,10130,10160,62347
2010,53,124320,155140,2298899,2331154,15275,9.8,16049,10.3,276426,108722,167704,4.7,11.9,340935,91745,249190,3.9,14.6,-64509,-2.7,23.8,0,10454,10489,52036
2010,54,26884,35741,556530,562235,2459,6.8,2831,7.9,64097,21986,42111,3.9,11.4,75507,19931,55576,3.5,13.4,-11410,-2,22.8,0,1885,1905,12372
2010,55,97188,125869,2306974,2326373,9295,7.4,10021,7.9,229942,76122,153820,3.3,9.9,268740,73668,195072,3.2,11.6,-38798,-1.7,19.8,0,6366,6371,42665
2010,56,15163,17795,196799,201268,1547,8.6,1815,10.1,23351,8185,15166,4.1,11.6,32288,8518,23770,4.2,16,-8937,-4.4,23.2,0,1158,1158,4821
2011,01,67013,90232,1559352,1553149,7308,8.1,7951,8.8,191850,64020,127830,4.1,12.4,179443,53261,126182,3.4,11.6,12407,0.8,23.2,0,5369,5393,29016
2011,02,13339,16965,252323,251986,1642,9.7,1492,8.8,31676,10061,21615,4,12.6,31002,8420,22582,3.3,12.3,674,0.3,24.6,0,856,861,4102
2011,04,85339,114040,2075076,2048945,12639,11.1,12809,11.2,316018,106373,209645,5.2,15.4,263756,88718,175038,4.3,12.9,52262,2.5,25.8,0,8445,8492,53681
2011,05,44767,58774,969699,962552,5109,8.7,5139,8.7,124223,41156,83067,4.3,12.9,109928,33699,76229,3.5,11.4,14295,1.5,22.8,0,3510,3525,20023
2011,06,590584,748458,12451740,12340963,79745,10.7,74294,10,1751088,573390,1177698,4.6,14.2,1529535,530777,998758,4.3,12.4,221553,1.8,24.8,0,49559,49745,307002
2011,08,104338,129760,1942202,1926868,14530,11.2,14018,10.8,279209,94578,184631,4.9,14.5,248542,80449,168093,4.2,12.9,30667,1.6,25.8,0,8734,8744,48221
2011,09,63236,79287,1442053,1437538,6281,7.9,6889,8.6,163334,52051,111283,3.6,11.4,154303,48349,105954,3.4,10.7,9031,0.7,21.4,0,4362,4370,23570
2011,10,16787,21191,357129,357296,1920,9,2018,9.5,43410,13549,29861,3.8,12.1,43744,14130,29614,4,12.2,-334,-0.1,24.2,0,1222,1222,6347
2011,11,15706,20165,489847,482205,1866,9.3,1482,7.4,62907,18491,44416,3.8,13,47623,11434,36189,2.4,9.9,15284,3.1,19.8,0,823,823,6430
2011,12,337537,425180,6533441,6460908,53493,12.6,49052,11.6,1070538,406432,664106,6.3,16.6,925472,349482,575990,5.4,14.3,145066,2.3,28.6,0,33118,33209,190027
2011,13,144809,190576,3312244,3298519,19555,10.3,19705,10.3,458069,155931,302138,4.7,13.9,430619,154434,276185,4.7,13.1,27450,0.8,26.2,0,13020,13057,82720
2011,15,22388,28869,480386,476669,2335,8.1,2390,8.3,57840,19386,38454,4.1,12.1,50405,15970,34435,3.4,10.6,7435,1.5,21.2,0,1623,1627,9448
2011,16,30134,36806,481490,483705,3581,9.6,4220,11.3,61318,20350,40968,4.2,12.7,65748,20837,44911,4.3,13.6,-4430,-0.9,25.4,0,2652,2660,13905
